Year;CompetitionCode;CompetitionName;ChampionshipBlock;TitleEligible;PopulationGroup;Category;CategoryOrder;Sex;Age;Division;Event;AthleteKey;Name;Country;IsFrench;CategoryRaw
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;49;;COMBINE;FRA|1975|MAROIS SEBASTIEN;MAROIS Sebastien;FRA;1;45+ M (49)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;63;;SLALOM;FRA|1961|MATHIEU FRANCOIS;MATHIEU Francois;FRA;1;55+ M (63)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;63;;FIGURES;FRA|1961|MATHIEU FRANCOIS;MATHIEU Francois;FRA;1;55+ M (63)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;63;;SAUT;FRA|1961|MATHIEU FRANCOIS;MATHIEU Francois;FRA;1;55+ M (63)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;63;;COMBINE;FRA|1961|MATHIEU FRANCOIS;MATHIEU Francois;FRA;1;55+ M (63)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;F;58;;SLALOM;FRA|1966|MINOU CATHERINE;MINOU Catherine;FRA;1;55+ F (58)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;61;;SLALOM;FRA|1963|NGUYEN NAM;NGUYEN Nam;FRA;1;55+ M (61)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;65;;FIGURES;FRA|1959|PAOLI JEAN-MICHEL;PAOLI Jean-Michel;FRA;1;55+ M (65)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;75+;75;M;77;;SLALOM;FRA|1947|PARPETTE JEAN-YVES;PARPETTE Jean-Yves;FRA;1;75+ M (77)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;F;66;;SLALOM;FRA|1958|RANSON SYLVIE;RANSON Sylvie;FRA;1;55+ F (66)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;M;51;;SLALOM;FRA|1973|ROCHER THIERRY;ROCHER Thierry;FRA;1;45+ M (51)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;M;39;;SLALOM;FRA|1985|SOURTY MARC;SOURTY Marc;FRA;1;35+ M (39)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;F;37;;SLALOM;FRA|1987|SOURTY VIRGINIE;SOURTY Virginie;FRA;1;35+ F (37)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;F;37;;FIGURES;FRA|1987|SOURTY VIRGINIE;SOURTY Virginie;FRA;1;35+ F (37)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;F;37;;SAUT;FRA|1987|SOURTY VIRGINIE;SOURTY Virginie;FRA;1;35+ F (37)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;35+;35;F;37;;COMBINE;FRA|1987|SOURTY VIRGINIE;SOURTY Virginie;FRA;1;35+ F (37)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;63;;SLALOM;FRA|1961|SPORTICH THIERRY;SPORTICH Thierry;FRA;1;55+ M (63)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;F;49;;SLALOM;FRA|1975|TRIBLE FLORENCE;TRIBLE Florence;FRA;1;45+ F (49)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;F;49;;FIGURES;FRA|1975|TRIBLE FLORENCE;TRIBLE Florence;FRA;1;45+ F (49)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;F;49;;SAUT;FRA|1975|TRIBLE FLORENCE;TRIBLE Florence;FRA;1;45+ F (49)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;45+;45;F;49;;COMBINE;FRA|1975|TRIBLE FLORENCE;TRIBLE Florence;FRA;1;45+ F (49)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;62;;SLALOM;FRA|1962|VIGNERON FREDERIC;VIGNERON Frederic;FRA;1;55+ M (62)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;62;;FIGURES;FRA|1962|VIGNERON FREDERIC;VIGNERON Frederic;FRA;1;55+ M (62)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;62;;SAUT;FRA|1962|VIGNERON FREDERIC;VIGNERON Frederic;FRA;1;55+ M (62)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;55+;55;M;62;;COMBINE;FRA|1962|VIGNERON FREDERIC;VIGNERON Frederic;FRA;1;55+ M (62)
2024;24FRA034;Championnat de France SENIOR;SENIOR;1;SENIOR;70+;70;M;72;;FIGURES;FRA|1952|VOLLE BERNARD;VOLLE Bernard;FRA;1;70+ M (72)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;F;11;;SLALOM;FRA|2014|BALLON TIA;BALLON Tia;FRA;1;-12 F (11)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;F;11;;FIGURES;FRA|2014|BALLON TIA;BALLON Tia;FRA;1;-12 F (11)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;M;14;;SLALOM;FRA|2011|CONTE LUBIN;CONTE Lubin;FRA;1;-14 M (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;M;14;;FIGURES;FRA|2011|CONTE LUBIN;CONTE Lubin;FRA;1;-14 M (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;M;14;;SAUT;FRA|2011|CONTE LUBIN;CONTE Lubin;FRA;1;-14 M (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;M;14;;COMBINE;FRA|2011|CONTE LUBIN;CONTE Lubin;FRA;1;-14 M (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;F;14;;SLALOM;FRA|2011|CORTES LILOU;CORTES Lilou;FRA;1;-14 F (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;11;;SLALOM;FRA|2014|DUSSAUCY NOE;DUSSAUCY Noé;FRA;1;-12 M (11)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;11;;FIGURES;FRA|2014|DUSSAUCY NOE;DUSSAUCY Noé;FRA;1;-12 M (11)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;11;;SAUT;FRA|2014|DUSSAUCY NOE;DUSSAUCY Noé;FRA;1;-12 M (11)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;11;;COMBINE;FRA|2014|DUSSAUCY NOE;DUSSAUCY Noé;FRA;1;-12 M (11)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;F;12;;SLALOM;FRA|2013|FRITSCH CLEMENTINE;FRITSCH Clémentine;FRA;1;-12 F (12)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;SLALOM;FRA|2008|GARCIA AXEL;GARCIA Axel;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;FIGURES;FRA|2008|GARCIA AXEL;GARCIA Axel;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;SAUT;FRA|2008|GARCIA AXEL;GARCIA Axel;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;COMBINE;FRA|2008|GARCIA AXEL;GARCIA Axel;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;SLALOM;FRA|2008|GEORGES MATTEO;GEORGES Matteo;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;FIGURES;FRA|2008|GEORGES MATTEO;GEORGES Matteo;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;SAUT;FRA|2008|GEORGES MATTEO;GEORGES Matteo;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;COMBINE;FRA|2008|GEORGES MATTEO;GEORGES Matteo;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;SLALOM;FRA|2008|GILG GASPARD;GILG Gaspard;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;FIGURES;FRA|2008|GILG GASPARD;GILG Gaspard;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;SAUT;FRA|2008|GILG GASPARD;GILG Gaspard;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;COMBINE;FRA|2008|GILG GASPARD;GILG Gaspard;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U10;10;F;10;;SLALOM;FRA|2015|GUERIN LE SAUSSE ROSE;GUERIN LE SAUSSE Rose;FRA;1;-10 F (10)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U10;10;F;10;;FIGURES;FRA|2015|GUERIN LE SAUSSE ROSE;GUERIN LE SAUSSE Rose;FRA;1;-10 F (10)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;F;12;;SLALOM;FRA|2013|LACARRAU JULIA;LACARRAU Julia;FRA;1;-12 F (12)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;F;12;;FIGURES;FRA|2013|LACARRAU JULIA;LACARRAU Julia;FRA;1;-12 F (12)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;F;12;;SAUT;FRA|2013|LACARRAU JULIA;LACARRAU Julia;FRA;1;-12 F (12)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;F;12;;COMBINE;FRA|2013|LACARRAU JULIA;LACARRAU Julia;FRA;1;-12 F (12)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;11;;SLALOM;FRA|2014|LAPIQUE MARCUS;LAPIQUE Marcus;FRA;1;-12 M (11)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;11;;FIGURES;FRA|2014|LAPIQUE MARCUS;LAPIQUE Marcus;FRA;1;-12 M (11)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;11;;SAUT;FRA|2014|LAPIQUE MARCUS;LAPIQUE Marcus;FRA;1;-12 M (11)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;11;;COMBINE;FRA|2014|LAPIQUE MARCUS;LAPIQUE Marcus;FRA;1;-12 M (11)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;F;15;;FIGURES;FRA|2010|LE FORESTIER MAELYS;LE FORESTIER Maelys;FRA;1;-17 F (15)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;F;15;;SAUT;FRA|2010|LE FORESTIER MAELYS;LE FORESTIER Maelys;FRA;1;-17 F (15)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;SLALOM;FRA|2008|MAROIS RAPHAEL;MAROIS Raphaël;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;FIGURES;FRA|2008|MAROIS RAPHAEL;MAROIS Raphaël;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;SAUT;FRA|2008|MAROIS RAPHAEL;MAROIS Raphaël;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;17;;COMBINE;FRA|2008|MAROIS RAPHAEL;MAROIS Raphaël;FRA;1;-17 M (17)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;16;;SLALOM;MAR|2009|MAUMY AURELIEN;MAUMY Aurélien;MAR;0;-17 M (16)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;M;12;;SLALOM;FRA|2013|MAUMY EMIL;MAUMY Emil;FRA;1;-14 M (12)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;F;16;;SLALOM;FRA|2009|MCCANN VENEZIA;MCCANN Venezia;FRA;1;-17 F (16)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;F;15;;SLALOM;FRA|2010|MOREL MELITINE;MOREL Melitine;FRA;1;-17 F (15)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;F;15;;FIGURES;FRA|2010|MOREL MELITINE;MOREL Melitine;FRA;1;-17 F (15)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;F;15;;SAUT;FRA|2010|MOREL MELITINE;MOREL Melitine;FRA;1;-17 F (15)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;F;15;;COMBINE;FRA|2010|MOREL MELITINE;MOREL Melitine;FRA;1;-17 F (15)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;F;14;;SLALOM;FRA|2011|NAEL TESSA;NAEL Tessa;FRA;1;-14 F (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;F;14;;FIGURES;FRA|2011|NAEL TESSA;NAEL Tessa;FRA;1;-14 F (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;F;14;;SAUT;FRA|2011|NAEL TESSA;NAEL Tessa;FRA;1;-14 F (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;F;14;;COMBINE;FRA|2011|NAEL TESSA;NAEL Tessa;FRA;1;-14 F (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;16;;SLALOM;FRA|2009|POITOUX CHRISTMANN CHARLES;POITOUX CHRISTMANN Charles;FRA;1;-17 M (16)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;16;;FIGURES;FRA|2009|POITOUX CHRISTMANN CHARLES;POITOUX CHRISTMANN Charles;FRA;1;-17 M (16)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;16;;SAUT;FRA|2009|POITOUX CHRISTMANN CHARLES;POITOUX CHRISTMANN Charles;FRA;1;-17 M (16)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;16;;COMBINE;FRA|2009|POITOUX CHRISTMANN CHARLES;POITOUX CHRISTMANN Charles;FRA;1;-17 M (16)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;JUNIOR;U17;17;M;15;;SLALOM;FRA|2010|SAUNIER THIMOTE;SAUNIER Thimote;FRA;1;-17 M (15)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;M;14;;SLALOM;FRA|2011|SERRAULT GABIN;SERRAULT Gabin;FRA;1;-14 M (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;M;14;;FIGURES;FRA|2011|SERRAULT GABIN;SERRAULT Gabin;FRA;1;-14 M (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;M;14;;SAUT;FRA|2011|SERRAULT GABIN;SERRAULT Gabin;FRA;1;-14 M (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U14;14;M;14;;COMBINE;FRA|2011|SERRAULT GABIN;SERRAULT Gabin;FRA;1;-14 M (14)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U10;10;M;10;;SLALOM;FRA|2015|SICKLER ALEXIS;SICKLER Alexis;FRA;1;-10 M (10)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;12;;SLALOM;FRA|2013|VILLELEGIER MEIJE;VILLELEGIER Meije;FRA;1;-12 M (12)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;12;;FIGURES;FRA|2013|VILLELEGIER MEIJE;VILLELEGIER Meije;FRA;1;-12 M (12)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;12;;SAUT;FRA|2013|VILLELEGIER MEIJE;VILLELEGIER Meije;FRA;1;-12 M (12)
2025;25FRA016;Championnat de France RELEVES 2025;RELEVES;1;RELEVES;U12;12;M;12;;COMBINE;FRA|2013|VILLELEGIER MEIJE;VILLELEGIER Meije;FRA;1;-12 M (12)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;23;;SLALOM;FRA|2002|ANGUENOT INES;ANGUENOT Inès;FRA;1;Open F (23)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;23;;FIGURES;FRA|2002|ANGUENOT INES;ANGUENOT Inès;FRA;1;Open F (23)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;23;;SAUT;FRA|2002|ANGUENOT INES;ANGUENOT Inès;FRA;1;Open F (23)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;23;;COMBINE;FRA|2002|ANGUENOT INES;ANGUENOT Inès;FRA;1;Open F (23)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;0;SENIOR;65+;65;M;69;1;SLALOM;FRA|1956|BALLOT GERARD;BALLOT Gerard;FRA;1;65+ M (69) Div 1
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;21;;SLALOM;MAR|2004|BELMRAH KAMIL;BELMRAH Kamil;MAR;0;-21 M (21)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;31;;SLALOM;FRA|1994|BISCHOFBERGER OSCAR;BISCHOFBERGER Oscar;FRA;1;Open M (31)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;31;;FIGURES;FRA|1994|BISCHOFBERGER OSCAR;BISCHOFBERGER Oscar;FRA;1;Open M (31)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;31;;SAUT;FRA|1994|BISCHOFBERGER OSCAR;BISCHOFBERGER Oscar;FRA;1;Open M (31)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;31;;COMBINE;FRA|1994|BISCHOFBERGER OSCAR;BISCHOFBERGER Oscar;FRA;1;Open M (31)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;19;;SLALOM;FRA|2006|CHEDAL EMMIE;CHEDAL Emmie;FRA;1;-21 F (19)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;19;;FIGURES;FRA|2006|CHEDAL EMMIE;CHEDAL Emmie;FRA;1;-21 F (19)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;19;;SAUT;FRA|2006|CHEDAL EMMIE;CHEDAL Emmie;FRA;1;-21 F (19)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;F;19;;COMBINE;FRA|2006|CHEDAL EMMIE;CHEDAL Emmie;FRA;1;-21 F (19)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;0;SENIOR;55+;55;F;60;1;SLALOM;FRA|1965|COITOU ANNIE;COITOU Annie;FRA;1;55+ F (60) Div 1
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;34;;SLALOM;FRA|1991|COSTARD MANON;COSTARD Manon;FRA;1;Open F (34)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;33;;SLALOM;FRA|1992|DESCUNS SACHA;DESCUNS Sacha;FRA;1;Open M (33)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;22;;SLALOM;FRA|2003|DUPLAN FRIBOURG POL;DUPLAN FRIBOURG Pol;FRA;1;Open M (22)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;22;;FIGURES;FRA|2003|DUPLAN FRIBOURG POL;DUPLAN FRIBOURG Pol;FRA;1;Open M (22)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;22;;SAUT;FRA|2003|DUPLAN FRIBOURG POL;DUPLAN FRIBOURG Pol;FRA;1;Open M (22)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;22;;COMBINE;FRA|2003|DUPLAN FRIBOURG POL;DUPLAN FRIBOURG Pol;FRA;1;Open M (22)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;18;;FIGURES;FRA|2007|DUPLAN FRIBOURG TRISTAN;DUPLAN FRIBOURG Tristan;FRA;1;-21 M (18)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;61;;SLALOM;FRA|1964|DUPLAN GUILLAUME;DUPLAN Guillaume;FRA;1;Open M (61)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;61;;FIGURES;FRA|1964|DUPLAN GUILLAUME;DUPLAN Guillaume;FRA;1;Open M (61)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;61;;SAUT;FRA|1964|DUPLAN GUILLAUME;DUPLAN Guillaume;FRA;1;Open M (61)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;61;;COMBINE;FRA|1964|DUPLAN GUILLAUME;DUPLAN Guillaume;FRA;1;Open M (61)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;18;;SLALOM;FRA|2007|DUVERGER MARIE-LOU;DUVERGER Marie-Lou;FRA;1;Open F (18)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;18;;FIGURES;FRA|2007|DUVERGER MARIE-LOU;DUVERGER Marie-Lou;FRA;1;Open F (18)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;18;;SAUT;FRA|2007|DUVERGER MARIE-LOU;DUVERGER Marie-Lou;FRA;1;Open F (18)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;18;;COMBINE;FRA|2007|DUVERGER MARIE-LOU;DUVERGER Marie-Lou;FRA;1;Open F (18)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;20;;SLALOM;FRA|2005|FAUTREL SEBASTIEN;FAUTREL Sébastien;FRA;1;-21 M (20)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;0;SENIOR;55+;55;F;59;1;SLALOM;FRA|1966|FRIBOURG LORRAINE;FRIBOURG Lorraine;FRA;1;55+ F (59) Div 1
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;0;SENIOR;55+;55;F;59;1;FIGURES;FRA|1966|FRIBOURG LORRAINE;FRIBOURG Lorraine;FRA;1;55+ F (59) Div 1
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;0;SENIOR;55+;55;F;59;1;SAUT;FRA|1966|FRIBOURG LORRAINE;FRIBOURG Lorraine;FRA;1;55+ F (59) Div 1
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;0;SENIOR;55+;55;F;59;1;COMBINE;FRA|1966|FRIBOURG LORRAINE;FRIBOURG Lorraine;FRA;1;55+ F (59) Div 1
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;18;;SLALOM;FRA|2007|GERMAIN PIERRE LOUIS;GERMAIN Pierre Louis;FRA;1;-21 M (18)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;18;;FIGURES;FRA|2007|GERMAIN PIERRE LOUIS;GERMAIN Pierre Louis;FRA;1;-21 M (18)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;0;SENIOR;35+;35;M;47;1;SLALOM;FRA|1978|HUGONIN ALEXANDRE;HUGONIN Alexandre;FRA;1;35+ M (47) Div 1
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;0;SENIOR;35+;35;M;47;1;FIGURES;FRA|1978|HUGONIN ALEXANDRE;HUGONIN Alexandre;FRA;1;35+ M (47) Div 1
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;M;39;1;SLALOM;FRA|1986|LAFORET THOMAS;LAFORET Thomas;FRA;1;Open M (39) Div 1
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;60;;SLALOM;FRA|1965|LANCIEN ESCOLANO FLORENCE;LANCIEN ESCOLANO Florence;FRA;1;Open F (60)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;60;;FIGURES;FRA|1965|LANCIEN ESCOLANO FLORENCE;LANCIEN ESCOLANO Florence;FRA;1;Open F (60)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;60;;SAUT;FRA|1965|LANCIEN ESCOLANO FLORENCE;LANCIEN ESCOLANO Florence;FRA;1;Open F (60)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;OPEN;OPEN;30;F;60;;COMBINE;FRA|1965|LANCIEN ESCOLANO FLORENCE;LANCIEN ESCOLANO Florence;FRA;1;Open F (60)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;20;;SLALOM;FRA|2005|LAVAU CLARENS;LAVAU Clarens;FRA;1;-21 M (20)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;20;;FIGURES;FRA|2005|LAVAU CLARENS;LAVAU Clarens;FRA;1;-21 M (20)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;20;;SAUT;FRA|2005|LAVAU CLARENS;LAVAU Clarens;FRA;1;-21 M (20)
2025;25FRA206;Championnat de France U21 + OPEN;U21_OPEN;1;U21;U21;21;M;20;;COMBINE;FRA|2005|LAVAU CLARENS;LAVAU Clarens;FRA;1;-21 M (20)
